store_producto_id;store_producto_nombre;store_producto_imagen;store_producto_imagen2;store_producto_imagen3;store_producto_imagen4;store_producto_imagen5;store_producto_imagen6;store_producto_imagen7;store_producto_imagen8;store_producto_imagen9;store_producto_video;store_producto_descripcion;store_producto_valor;store_producto_moneda;store_producto_cantidad;store_producto_negocio;store_producto_categoria;store_producto_subcategoria;store_producto_subcategoria2;store_producto_fecha;store_producto_estado;store_producto_sku;store_producto_promocion;store_producto_promocion_tipo;store_producto_promocion_valor;store_producto_promocion_inicio;store_producto_promocion_fin;store_producto_promocion_texto;store_producto_etiqueta;store_producto_etiqueta_color;store_producto_tags;store_producto_archivo_digital;store_producto_sugeridos;store_producto_negocio_categoria;store_producto_negocio_subcategoria;store_producto_tipo;store_producto_tipoproducto;store_producto_enlace_digital;store_producto_tienda;store_producto_envio_peso;store_producto_envio_dimenciones;store_producto_envio_tipo;store_producto_envio_local;store_producto_envio_nacional;store_producto_envio_internacional;store_producto_envio_empresa;store_producto_correo_cotizacion;store_producto_caracteristicas;store_producto_caracteristicas_id;store_producto_caracteristicas_opciones;store_producto_nuevo;store_producto_devolucion;store_producto_ubicacion;store_producto_vendido
34935;"POLAR NEW BALANCE TALLA M";IMG_4987.JPG;IMG_4986.JPG;IMG_4988.JPG;IMG_4991.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>POLAR NEW BALANCE TALLA M</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;0;1384;2967;2968;2973;NULL;0;;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Polar,Unico ,Newbalance,Baulito,Baulitodemrbean";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
34937;"POLAR OLD NAVY TALLA L";IMG_5028.JPG;IMG_5029.JPG;IMG_5030.JPG;IMG_5032.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>POLAR OLD NAVY TALLA L</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";48000.00;1;1;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Oldnavy,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
34939;"CHALECO GAP TALLA XL";IMG_5037.JPG;IMG_5042.JPG;IMG_5036.JPG;IMG_5038.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CHALECO GAP TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;0;1384;2967;2968;2975;NULL;1;B172;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Gap,Chaleco,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34945;"TENIS PUMA ORIGINALES TALLA 8.5";IMG_5100.JPG;IMG_5089.JPG;IMG_5093.JPG;IMG_5094.JPG;IMG_5099.JPG;IMG_5098.JPG;NULL;NULL;NULL;NULL;"<p>TENIS PUMA ORIGINALES TALLA 8.5</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";118000.00;1;0;1384;2967;2968;2970;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;6;0;0;1
34948;"GUAYOS PUMA ORIGINAL TALLA 11";IMG_5132.JPG;IMG_5134.JPG;IMG_5137.JPG;IMG_5138.JPG;IMG_5141.JPG;NULL;NULL;NULL;NULL;NULL;"<p>GUAYOS PUMA ORIGINAL TALLA 11</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";98000.00;1;1;1384;2967;2968;2970;NULL;1;B308;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Puma ,Guayos,Baulito,Baulitodemrbean";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34950;"BOTAS PUMA ORIGINALES TALLA 8.5";IMG_5107.JPG;IMG_5101.JPG;IMG_5106.JPG;IMG_5105.JPG;IMG_5103.JPG;NULL;NULL;NULL;NULL;NULL;"<p>BOTAS PUMA ORIGINALES TALLA 8.5</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";108000.00;1;1;1384;2967;2968;2970;NULL;0;C222;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Baulitodemrbean,Botas;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34952;"GUAYOS TALLA 6C ORIGINALES";IMG_5119.JPG;IMG_5118.JPG;IMG_5116.JPG;IMG_5115.JPG;IMG_5110.JPG;IMG_5113.JPG;NULL;NULL;NULL;NULL;"<p>GUAYOS TALLA 6C ORIGINALES</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";98000.00;1;1;1384;2967;2968;2970;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Guayos,Baulito,Puma,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34954;"ZAPATILLAS ORIGINALES MARCA PUMA NEGRA TALLA 12 USA";IMG_5130.JPG;IMG_5131.JPG;IMG_5123.JPG;IMG_5126.JPG;IMG_5121.JPG;IMG_5127_1696533532.JPG;NULL;NULL;NULL;NULL;"<p>ZAPATILLAS ORIGINALES MARCA PUMA NEGRA TALLA 12 USA</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";108000.00;1;1;1384;2967;2968;2970;NULL;1;A112;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34958;"ZAPATILLAS UNICAS AFX TALLA 7.5";IMG_5156.JPG;IMG_5145.JPG;IMG_5150.JPG;IMG_5147.JPG;IMG_5158.JPG;NULL;NULL;NULL;NULL;NULL;"<p>ZAPATILLAS UNICAS AFX TALLA 7.5</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";58000.00;1;1;1384;2967;2968;2970;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
34963;"CHAQUETA 2XL PEQUEÑA";IMG_6548_1697142353.JPG;IMG_6545_1697142354.JPG;IMG_6549.JPG;IMG_6551_1697142356.JPG;IMG_6548_1697142357.JPG;NULL;NULL;NULL;NULL;NULL;"<p>CHAQUETA 2XL PEQUE&Ntilde;A</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>
<p>&nbsp;</p>";48000.00;1;0;1384;2967;2968;2975;NULL;0;B296;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Chaqueta,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
34969;"CAMISA TIPO POLO UNDER ARMOUR  TALLA XL";IMG_6574.JPG;IMG_6576.JPG;IMG_6573.JPG;IMG_6579.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CAMISA TIPO POLO UNDER ARMOUR TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";18000.00;1;0;1384;2967;2968;2972;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Camisatipopolo,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
34972;"CAMISA TIPO POLO TALLA XL";IMG_6596.JPG;IMG_6595.JPG;IMG_6600.JPG;IMG_6598.JPG;IMG_6602.JPG;NULL;NULL;NULL;NULL;NULL;"<p>CAMISA TIPO POLO TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";18000.00;1;0;1384;2967;2968;2972;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
34975;"BUZO 2XL NEW BALANCE";IMG_6587.JPG;IMG_6585.JPG;IMG_6588.JPG;IMG_6591.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO 2 XL NEW BALANCE</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";18000.00;1;0;1384;2967;2968;2973;NULL;1;B145;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Newblance,Buzo,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;2;NULL;NULL;NULL;2;NULL;0;NULL;NULL;1;0;0;0
34977;"CHAQUETA VERDE TALLA 2XL";IMG_6604.JPG;IMG_6605.JPG;IMG_6608.JPG;IMG_6614.JPG;IMG_6611.JPG;IMG_6618.JPG;NULL;NULL;NULL;NULL;"<p>CHAQUETA VERDE TALLA 2XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";48000.00;1;1;1384;2967;2968;2975;NULL;1;B298;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34979;"BUZO SPIDERMAN TALLA XL";IMG_6635.JPG;IMG_6637.JPG;IMG_6638.JPG;IMG_6637_1697144505.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO SPIDERMAN TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";22000.00;1;1;1384;2967;2968;2973;NULL;1;B127;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Spiderman,Baulito;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34981;"CHAQUETA TALLA M";IMG_6679.JPG;IMG_6669.JPG;IMG_6679_1697144723.JPG;IMG_6677.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CHAQUETA TALLA M</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";48000.00;1;0;1384;2967;2968;2975;NULL;1;B294;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Chaqueta,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34983;"BUZO CHAMPION TALLA XL";IMG_6620.JPG;IMG_6625.JPG;IMG_6629.JPG;IMG_6631.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO CHAMPION TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";22000.00;1;0;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
34985;"BUZO TIMBERLAND L";IMG_6703.JPG;IMG_6712.JPG;IMG_6717.JPG;IMG_6719.JPG;IMG_6711.JPG;NULL;NULL;NULL;NULL;NULL;"<p>BUZO TIMBERLAND L</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";18000.00;1;0;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
34987;"BUZO NFL TALLA XL";IMG_6724.JPG;IMG_6722.JPG;IMG_6723.JPG;IMG_6728.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO NFL TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";22000.00;1;0;1384;2967;2968;2973;NULL;1;B144;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34990;"BUZO L.L BEAN TALLA XL";IMG_6688.JPG;IMG_6686.JPG;IMG_6684.JPG;IMG_6690.JPG;IMG_6688_1697145682.JPG;NULL;NULL;NULL;NULL;NULL;"<p>BUZO L.L BEAN TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";18000.00;1;0;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
34992;"BUZO ADIDAS TALLA M";IMG_6653.JPG;IMG_6649.JPG;IMG_6654.JPG;IMG_6656.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>BUZO ADIDAS TALLA M</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";22000.00;1;1;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Adidas,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;2;NULL;NULL;NULL;2;NULL;0;NULL;NULL;1;0;0;1
34994;"BUZO IZOD TALLA XL";IMG_6729.JPG;IMG_6731.JPG;IMG_6733.JPG;IMG_6734.JPG;IMG_6736.JPG;NULL;NULL;NULL;NULL;NULL;"<p>BUZO IZOD TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;0;1384;2967;2968;2973;NULL;1;B128;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Izod,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34996;"ROMPEVIENTOS TALLA XL";IMG_6661.JPG;IMG_6664.JPG;IMG_6662.JPG;IMG_6667.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>ROMPEVIENTOS TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;1;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Rompevientos,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
34999;"CAMISA DE JEANS TALLA L";IMG_6738.JPG;IMG_6741.JPG;IMG_6743.JPG;IMG_6747.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CAMISA DE JEANS TALLA L</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;1;1384;2967;2968;2972;NULL;1;B204;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Camisa,Jeans,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35001;"CAMISA DE JEANS WRANGLER TALLA L";IMG_6757.JPG;IMG_6783.JPG;IMG_6787.JPG;IMG_6761.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CAMISA DE JEANS WRANGLER TALLA L</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;0;1384;2967;2968;2972;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Baulitodemrbeab,Jeans,Wrangler;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;1
35003;"CAMISA LEVI TALLA XL";IMG_6800.JPG;IMG_6806.JPG;IMG_6801_1697147322.JPG;IMG_6808.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CAMISA LEVI TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";28000.00;1;1;1384;2967;2968;2972;NULL;1;B208;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Levi,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35005;"CAMISA JEANS WRANGLER TALLA S";IMG_6772.JPG;IMG_6768.JPG;IMG_6773.JPG;IMG_6775.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CAMISA JEANS WRANGLER TALLA S</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;1;1384;2967;2968;2972;NULL;1;B211;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Baulitodemrbean,Wrangler;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35007;"CAMISA JEANS TOMMY TALLA XL";IMG_6840.JPG;IMG_6838.JPG;IMG_6834.JPG;IMG_6848.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CAMISA JEANS TOMMY TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;0;1384;2967;2968;2972;NULL;1;B207;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Baulito,Tommy,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
35010;"CAMISA JEANS LEVI TALLA XL";IMG_6824.JPG;IMG_6822.JPG;IMG_6828.JPG;IMG_6830.JPG;NULL;NULL;NULL;NULL;NULL;NULL;"<p>CAMISA JEANS LEVI TALLA XL</p>
<p>SON PRENDAS &Uacute;NICAS, EL VALOR DE ESTE ARTICULO ES POR SER UNA PRENDA EXCLUSIVA... EN NUESTRAS TIENDAS FISICAS TAMBI&Eacute;N PODR&Aacute;S ENCONTRAR GRAN VARIEDAD DE PRENDAS A MENOR COSTO.</p>
<p>APLICAN TERMINOS Y CONDICIONES.</p>";38000.00;1;1;1384;2967;2968;2972;NULL;1;B205;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Levi,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
